URL,CATEGORY,SENTIMENT
http://pemotoare.ro/vinales-cauta-consolidarea-avansului-in-americi/,Automobile,Neutral
http://georgeisme.ro/l-au-prins-pe-ghita-dar-n-uitat-ceva/,Politic,Negative
http://www.rfi.ro/societate-94170-sorin-ionita-noua-amanare-inaugurarii-pasajului-din-piata-sudului-poate-duce-la,Social,Negative
https://www.bucataras.ro/retete/aperitiv-rulada-de-spanac-cu-crema-de-branza-82288.html,Gastronomie,Neutral
http://www.formula-as.ro/2017/1261/asul-de-inima-45/cincizeci-si-doua-de-zile-in-babilon-22150,Sanatate,Negative
http://www.agerpres.ro/lifestyle/2017/04/18/o-femeie-din-spania-a-devenit-cea-mai-in-varsta-persoana-din-europa-15-56-00,Sanatate,Positive
https://www.natgeo.ro/ng-traveler/23560-pe-urmele-caravanelor-trans-sahariene-maroc,Turism & Calatorii,Positive
http://stiintasitehnica.com/bacteria-oscilanta/,Sanatate,Negative
http://www.agerpres.ro/externe/2017/04/18/opozitia-britanica-isi-manifesta-satisfactia-dupa-anuntul-premierului-may-privind-convocarea-alegerilor-anticipate-15-08-05,Politic,Negative
http://www.rfi.ro/cultura-94301-picasso-pietate-teroare-drumul-spre-guernica,Arta & Traditii,Positive
http://www.businessmagazin.ro/actualitate/avertizare-meteo-romania-afectata-de-un-ciclon-meteorologii-au-emis-cod-portocaliu-de-ninsori-abundente-16236741,Meteo,Negative
http://getleverage.ro/pregatirea-si-planificarea-negocierii/,Business,Neutral
https://www.4tuning.ro/bloguri/ganduri-octanice/2015/09/16/de-ce-daca-ti-o-arzi-stance-prin-aglomeratie-esti-cel-mai-mare-prost-din-lume/,Automobile,Negative
http://www.rfi.ro/stiinta-94407-nasa-pregateste-anunt-oceane-extraterestre,Stiinta & Tehnologie,Neutral
https://www.topfitness.ro/dieta-mayo-slabeste-rapid-sanatos-si-definitiv/,Sanatate,Positive
http://www.mediafax.ro/externe/donald-trump-in-cadere-libera-in-sondaje-la-aproape-100-de-zile-de-la-preluarea-mandatului-ce-cred-americanii-despre-promisiunile-presedintelui-sua-16236460,Politic,Negative
https://www.natgeo.ro/explorari/plecarea-din-eden/23553-cititorii-salveaza-viata-unui-copil-georgian-ajutandu-l-sa-se-opereze,Sanatate,Positive
http://www.turismistoric.ro/coloana-infinitului-a-fost-vandalizata-din-nou/,Arta & Traditii,Negative
http://www.forbes.ro/eximbank-acordat-companiei-electrogrup-un-pachet-financiar-valoare-totala-de-11-milioane-de-euro-81712?utm_source=rss&utm_medium=rss&utm_campaign=eximbank-acordat-companiei-electrogrup-un-pachet-financiar-valoare-totala-de-11-milioane-de-euro,Economic,Positive
https://ideipentruvacanta.ro/oferte-bilete-de-avion-ieftine/,Turism & Calatorii,Neutral
http://www.formula-as.ro/2017/1261/terapii-alternative-58/sanatate-cu-alimente-ridurile-22163,Sanatate,Positive
http://www.rostonline.ro/2017/04/saptamina-patimilor-sfinta-si-marea-joi/,Religie,Neutral
http://www.rfi.ro/cultura-94456-accent-pe-istorie-oua-faberge,Arta & Traditii,Positive
http://www.clicksanatate.ro/Uleiul-cald-remediu-pentru-un-par-frumos_0_18046.html,Moda & Frumusete,Positive
http://feedproxy.google.com/~r/MediafaxSport/~3/f4d_djprDZA/sapte-suporteri-clujeni-nu-vor-mai-avea-acces-pe-stadioanele-de-fotbal-timp-de-un-an-16236413,Sport,Negative
http://www.agerpres.ro/externe/2017/04/18/tusk-a-avut-o-discutie-telefonica-buna-cu-may-alegerile-anticipate-nu-schimba-planurile-ue-purtator-de-cuvant--15-32-28,Politic,Neutral
http://www.smark.ro/articol/38419/experienta-de-cinci-stele-la-afi-cotroceni,Divertisment,Positive
http://www.smark.ro/articol/38393/csr-ul-lui-2017-virginia-otel-garanti-bank-activitatea-unei-banci-se-bazeaza-pe,Business,Neutral
http://www.identitatea.ro/dodon-atata-timp-cat-sunt-viata-unirea-cu-romania-nu-va-avea-loc/,Politic,Negative
http://www.profit.ro/stiri/economie/fmi-a-revizuit-in-urcare-prognoza-de-crestere-pentru-economia-romaniei-insa-nu-impartaseste-optimismul-guvernului-privind-un-avans-de-5-2-al-pib-16911673,Economic,Negative
http://www.green-report.ro/automobilul-zburator-prezentat-oficial-la-monaco/,Automobile,Positive
http://www.orasulauto.ro/2016/12/11/drive-test-seat-leon-cupra-2-0-tsi-290-cp/,Automobile,Positive
http://georgeisme.ro/ce-mai-ras-cand-murit-bunicu-mama-si-un-verisor/,IGNORE,IGNORE
http://www.forbes.ro/romanii-au-cheltuit-mai-mult-2016-piata-fmcg-crescut-cu-34-valoare-fata-de-2015-conform-studiului-gfk-81731?utm_source=rss&utm_medium=rss&utm_campaign=romanii-au-cheltuit-mai-mult-2016-piata-fmcg-crescut-cu-34-valoare-fata-de-2015-conform-studiului-gfk,Economic,Positive
https://www.divahair.ro/tendinte/coafuri-de-paste-2017-cum-sa-arati-impecabil-de-sarbatori?utm_source=tpu.ro&utm_medium=site&utm_campaign=from-tpu,Moda & Frumusete,Positive
http://getleverage.ro/investitia/,Business,Positive
http://feedproxy.google.com/~r/Go4itro-Stiri/~3/WUKBs0gZr3U/,IT&C,Neutral
http://www.turismistoric.ro/poienile-cu-narcise-din-dumbrava-vadului-un-paradis-floral/,Natura & Ecologie,Positive
http://georgeisme.ro/tocanita-care-te-scoate-din-depresie/,IGNORE,IGNORE
https://www.menshealth.ro/sex-relatii/nu-lasa-amintirea-ei-sa-te-bantuie/,Relatii & Sex,Negative
http://infoub.unibuc.ro/2017/04/parteneriat-intre-centrul-de-analiza-integrata-si-management-teritorial-al-universitatii-din-bucuresti-si-universitatea-din-bayreuth/,Educatie,Neutral
https://razvanpascu.ro/2017/04/07/norwegian-cruise-line-lanseaza-pachetele-premium-inclusive/,Turism & Calatorii,Neutral
https://www.tabu.ro/dependenta-secolului-xxi-si-ce-putem-face-privinta-ei/,Sanatate,Negative
http://feedproxy.google.com/~r/Go4itro-Stiri/~3/wDuUlN-CJ1c/,IT&C,Neutral
http://www.capital.ro/cod-galben-de-inundatii-in-9-bazine-hidrografice.html,Meteo,Negative
http://www.formula-as.ro/2017/1261/din-lumea-necuvantatoarelor-12/fanica-22148,Natura & Ecologie,Positive
http://feedproxy.google.com/~r/MediafaxSport/~3/1zqaw6PEcK0/per-johansson-dezvaluiri-din-infern-paula-a-primit-un-litru-de-urina-in-cap-5-000-de-ultrasi-au-strigat-duceti-va-acasa-tiganilor-animalelor-orfanilor-16235636,Sport,Negative
http://getleverage.ro/copilul-pesimist-versus-copilul-optimist-de-craciun-o-lectie-despre-oportunitati/,Business,Neutral
http://okmagazine.ro/people/drama-nestiuta-a-lui-valentin-uritescu-am-avut-noroc-ca-nu-mi-a-fost-afectata-vorbirea/index.html,Divertisment,Negative
http://pemotoare.ro/o-saptamana-cu-noul-bmw-s1000r-filmul/,Automobile,Neutral
http://www.businessmagazin.ro/actualitate/germania-spera-ca-alegerile-anticipate-din-m-britanie-vor-aduce-mai-multa-claritate-privind-brexit-16236932,Politic,Neutral
http://www.mediafax.ro/life-inedit/galerie-foto-de-ce-este-dezasru-cand-trenurile-intarzie-in-china-cum-arata-100-000-de-oameni-asteptand-in-frig-16236443,Social,Negative
http://www.sfatulmedicului.ro/Alergiile/rolul-si-eficienta-vaccinului-antialergic_16050,Medical,Neutral
http://www.identitatea.ro/primul-razboi-dintre-decebal-si-traian/,Istorie,Neutral
http://www.rfi.ro/politica-94377-mark-hertsgaard-mediul-prioritate-sua-puterea-interese,Natura & Ecologie,Negative
https://ideipentruvacanta.ro/hotelurile-ar-putea-introduce-tehnologii-de-recunoastere-faciala/,Stiinta & Tehnologie,Neutral
http://www.agerpres.ro/politica/2017/04/18/bugetele-senatului-si-camerei-deputatilor-suplimentate-cu-14-milioane-lei-pentru-organizarea-sesiunii-adunarii-parlamentare-nato-19-28-26,Economic,Neutral
http://www.turismistoric.ro/academia-de-studii-economice-din-bucuresti-de-a-lungul-timpului/,Educatie,Neutral
http://georgeisme.ro/2030-taximetristii-se-revolta-impotriva-masinilor-autonome/,IGNORE,IGNORE
https://www.4tuning.ro/bloguri/ganduri-octanice/2015/11/10/de-ce-dn1-este-cea-mai-mare-mizerie-din-univers/,Automobile,Negative
http://www.agerpres.ro/politica/2017/04/18/nicusor-dan-in-usr-exista-o-comunicare-institutionalizata-17-03-49,Politic,Neutral
http://feedproxy.google.com/~r/Go4itro-Stiri/~3/SsJnuV3Rjqk/,IT&C,Neutral
https://www.4tuning.ro/bloguri/zgomote-din-trafic/2012/08/30/mi-e-dor-de-un-tuning-show/,Automobile,Neutral
https://ideipentruvacanta.ro/indragostitii-care-castiga-9-000-de-dolari-pentru-poze-din-vacanta-postate-pe-net/,Turism & Calatorii,Positive
http://www.orasulauto.ro/2017/02/02/drive-test-seat-ateca-xcellence-2-0-tdi-190-cp/,Automobile,Positive
http://www.green-report.ro/resturi-mancare-paste/,Gastronomie,Neutral
http://hyperflash.ro/paulo-dybala-desfiintat-de-adrian-mutu/,Sport,Positive
http://www.clicksanatate.ro/Top-5-alimente-care-te-fac-sa-arati-obosit_0_18064.html,Sanatate,Negative
http://www.contributors.ro/editorial/%c8%9bur%c8%9buri-%c8%99i-iepura%c8%99i/,Social,Negative
http://www.biciclistul.ro/2017/04/04/jurnal-de-inot-acest-sport-dauneaza-grav-alergarii/,Sport,Positive
http://www.contributors.ro/global-europa/cele-doua-turcii-vor-intra-intr-o-lunga-perioada-conflictuala-dar-este-ceva-%c8%99i-mai-grav/,Politic,Negative
http://feedproxy.google.com/~r/MediafaxCultura/~3/Y720OsCNP4g/video-comedia-chat-chat-chat-regizata-de-ricard-reguant-despre-cautarea-jumatatii-pe-chat-se-joaca-pe-20-aprilie-la-cinema-pro-16236510,Divertisment,Neutral
https://ideipentruvacanta.ro/oferte-city-break-germania-cat-costa-o-zi/,Turism & Calatorii,Neutral
http://www.businessmagazin.ro/media-marketing/p-crestere-spectaculoasa-atrium-mall-sub-conducerea-granit-polus-16236941,Business,Positive
http://getleverage.ro/argumentul-televizorului/,Social,Neutral
https://conferinte.juridice.ro/probleme-dificile-de-dreptul-muncii-2017,Educatie,Neutral
https://www.menshealth.ro/nutritie/7-alimente-recomandate-de-doctori/,Sanatate,Positive
http://www.rostonline.ro/2017/04/invierea-domnului-in-poezia-clasica-romaneasca/,Arta & Traditii,Neutral
http://www.contributors.ro/cultura/tragacii-de-partid/,Politic,Negative
http://feedproxy.google.com/~r/MediafaxEconomic/~3/U9R9kzFYHA0/doua-treimi-din-cheltuielile-romanilor-se-duc-pe-alimente-care-sunt-produsele-cele-mai-apreciate-in-romania-16236288,Economic,Neutral
http://okmagazine.ro/people/cum-arata-alin-oprea-ex-talisman-in-ziua-nuntii-acum-18-ani/index.html,Monden,Positive
http://www.agerpres.ro/mediu/2017/04/18/wwf-traficul-ilegal-cu-animale-salbatice-o-realitate-in-aproape-30-dintre-zonele-cele-mai-protejate-17-10-09,Natura & Ecologie,Negative
http://hyperflash.ro/benzar-face-diferenta/,Sport,Negative
http://www.agerpres.ro/externe/2017/04/18/germania-spera-ca-alegerile-anticipate-anuntate-de-londra-vor-duce-la-mai-multa-claritate-in-privinta-brexit-ului-17-08-59,Politic,Neutral
http://feedproxy.google.com/~r/MediafaxCultura/~3/-V8r1yLrMS8/video-emma-morano-ultima-supravietuitoare-a-secolului-xix-a-murit-femeia-avea-117-ani-16234955,Sanatate,Negative
https://cariera.ejobs.ro/ejobs-recomanda-evenimentul-gabriela-szabo-runfest/,Sport,Positive
http://www.rfi.ro/mediu-93999-ora-pamantului-stingeti-lumina-o-ora,Natura & Ecologie,Positive
http://infoub.unibuc.ro/2017/04/primul-program-de-masterat-in-economie-comportamentala-din-romania-la-universitatea-din-bucuresti/,Educatie,Neutral
http://www.identitatea.ro/vinerea-mare-moartea-si-ingroparea-domnului-zi-aliturgica-denia-prohodului-domnului/,Religie,Negative
https://www.natgeo.ro/romania/natura-ro/23621-asociatia-parcul-natural-vacaresti-preia-oficial-administratia-zonei-protejate,Natura & Ecologie,Positive
http://www.formula-as.ro/2017/1261/medicina-naturii-44/din-retetele-domnului-farmacist-bobaru-cura-de-primavara-cu-plante-verzi-si-flori-22162,Sanatate,Negative
http://georgeisme.ro/de-citit-drum-spre-casa-127/,IGNORE,IGNORE
http://www.contributors.ro/administratie/%c8%9bara-%c8%9bara-vrem-consultan%c8%9bi-%c8%99i-salariu-minim-de-2000-de-euro/,Economic,Negative
http://stiintasitehnica.com/basf-creeaza-liniste-totala-la-muzeul-guggenheim/,Stiinta & Tehnologie,Neutral
http://www.mediafax.ro/economic/cine-este-omul-care-a-pus-bazele-google-in-romania-16241900,Business,Neutral
https://cariera.ejobs.ro/vr-arhitect/,Business,Neutral
http://www.turismistoric.ro/incredibil-primarul-din-mangalia-desfiinteaza-un-muzeu-deschis-de-vasile-parvan/,Istorie,Negative
http://www.mediafax.ro/economic/cum-sa-reduci-consumul-de-combustibil-la-volan-ce-sfaturi-ne-dau-expertii-16242058,Automobile,Neutral
http://www.forbes.ro/19-milioane-de-euro-alocat-guvernul-pentru-programele-destinate-imm-urilor-81980?utm_source=rss&utm_medium=rss&utm_campaign=19-milioane-de-euro-alocat-guvernul-pentru-programele-destinate-imm-urilor,Economic,Neutral
http://www.clicksanatate.ro/De-ce-sa-mananci-mai-des-vinete-video_0_18127.html,Sanatate,Positive
http://www.clicksanatate.ro/Alimentele-care-contin-prea-multa-sare_0_18108.html,Sanatate,Negative
http://www.businessmagazin.ro/actualitate/viata-nestiuta-a-lui-kim-jong-un-cum-traieste-de-fapt-conducatorul-coreei-de-nord-foto-video-16241526,Politic,Negative
http://www.smark.ro/articol/38470/eurogsm-relanseaza-shop-ul-online-o-noua-experienta-de-cumparare-si-cel-mai,Business,Positive
http://www.biciclistul.ro/2017/04/13/peter-klosz-omul-care-avut-curaj-sa-faca-ironman-dupa-o-operatie-pe-cord-deschis/,Sport,Positive
https://www.menshealth.ro/noutati/vrei-sa-fii-urmatorul-antrenor-de-top-al-romaniei/,Sport,Positive
https://cariera.ejobs.ro/patru-lucruri-pe-care-le-faci-gresit-intr-un-interviu-de-angajare/,Business,Neutral
http://www.formula-as.ro/2017/1261/din-lumea-necuvantatoarelor-12/au-nevoie-de-ajutor-22149,Natura & Ecologie,Neutral
https://www.menshealth.ro/numere-din-revista/5-lucruri-pe-care-le-poti-face-noaptea-pentru-a-slabi/,Sanatate,Neutral
http://www.turismistoric.ro/topul-celor-mai-sigure-ieftine-si-curate-tari-pe-care-turistii-le-pot-vizita-in-2017/,Turism & Calatorii,Positive
https://avantgarde.blog/2017/01/14/tarta-cu-branza-de-vaci-si-migdale/,Gastronomie,Neutral
https://razvanpascu.ro/2017/03/21/restrictii-sua/,Turism & Calatorii,Negative
http://www.identitatea.ro/duminica-floriilor-inceputul-saptamanii-mari/,Religie,Positive
https://www.juridice.ro/506612/curand-probleme-practice-ridicate-de-interpretarea-si-aplicarea-dispozitiilor-art-61-lit-din-codul-muncii.html,Legal,Neutral
http://infoub.unibuc.ro/2017/04/sesiunea-de-comunicari-stiintifice-ale-studentilor-de-la-facultatea-de-administratie-si-afaceri-apel-la-contributii/,Educatie,Neutral
http://www.biciclistul.ro/2017/04/10/csa-steaua-dominat-categoric-prima-etapa-din-road-grand-tour-2017/,Sport,Positive
http://www.agerpres.ro/sport/2017/04/22/tenis-fed-cup-sorana-cirstea-nu-mi-se-pare-corecta-decizia-de-intrerupere-a-meciului-la-3-1-20-45-15,Sport,Negative
http://www.agerpres.ro/externe/2017/04/22/paul-ryan-in-estonia-nato-este-mai-importanta-ca-oricand--22-44-33,Politic,Positive
http://www.businessmagazin.ro/special/jaf-in-stil-nord-coreean-banda-care-a-reusit-sa-fure-860-de-milioane-de-dolari-intr-un-an-16241336,Business,Negative
http://www.smark.ro/articol/38496/studiu-isense-solutions-cat-de-responsabili-fata-de-mediu-sunt-romanii,Natura & Ecologie,Positive
http://www.businessmagazin.ro/actualitate/vladimir-putin-ar-putea-fi-in-secret-cel-mai-bogat-om-din-lume-16241788,Politic,Negative
http://feedproxy.google.com/~r/MediafaxSport/~3/CpJO2zrPtg8/campionatul-european-de-la-cluj-la-gimnastica-ioana-crisan-a-obtinut-locul-18-la-individual-compus-iar-olivia-cimpian-locul-23-16241978,Sport,Positive
https://www.natgeo.ro/noutati/23650-p,Automobile,Positive
http://www.mediafax.ro/sport/ilie-nastase-provoaca-scandal-urias-in-lumea-tenisului-comportamentul-sau-anchetat-itf-16242076,Sport,Negative
http://feedproxy.google.com/~r/MediafaxCultura/~3/sAewmbvVbyE/foto-regina-elisabeta-a-ii-a-implineste-91-de-ani-monarhul-britanic-celebrat-si-pe-twitter-16241826,Politic,Positive
http://www.rfi.ro/societate-94466-uk-romanii-si-bulgarii-lucreaza-hoteluri-restaurante-si-constructii,Social,Negative
http://www.ecomagazin.ro/tinta-de-zero-deseuri-un-obiectiv-realizabil-in-romania-de-astazi/,Natura & Ecologie,Positive
http://www.contributors.ro/media-tech/de-ce-nu-ne-uitam-la-tvr/,Business,Negative
http://www.agerpres.ro/sport/2017/04/22/fotbal-liga-i-cs-universitatea-craiova-dinamo-2-2-in-play-off-22-37-23,Sport,Neutral
https://avantgarde.blog/2017/01/12/aluat-fraged-dulce/,Gastronomie,Neutral
https://avantgarde.blog/2017/04/17/tarta-cu-crema-de-vanilie-si-capsuni/,Gastronomie,Neutral
http://www.contributors.ro/global-europa/referendumul-din-turcia-definitivarea-procesului-de-erdoganizare/,Politic,Negative
http://www.rfi.ro/societate-94592-radu-ioanid-holocaustul-fost-un-proiect-european,Istorie,Negative
http://www.capital.ro/ministrul-energiei-120000-de-consumatori-erau-nealimentati.html,Economic,Negative
http://www.rfi.ro/mediu-94446-bucuresteni-bani-recicleaza-expert,Natura & Ecologie,Positive
https://razvanpascu.ro/2017/03/19/studii-in-strainatate/,Educatie,Positive
https://www.4tuning.ro/bloguri/ganduri-octanice/2015/09/07/am-aflat-de-ce-cu-cat-e-mai-scumpa-masina-cu-atat-e-mai-mare-nesimtirea-soferului/,Automobile,Negative
http://feedproxy.google.com/~r/Go4itro-Stiri/~3/7Rftq2_zHhM/,IT&C,Neutral
http://okmagazine.ro/people/adriana-lima-extrem-de-sexy-la-o-gala-de-film/index.html,Monden,Positive
http://blogdetehnologie.ro/samsung-lanseaza-wind-free-noul-model-revolutionar-aparate-conditionat/,Stiinta & Tehnologie,Positive
http://www.forbes.ro/proiect-fiscul-va-transmite-online-actele-de-executare-catre-institutiile-de-credit-82002?utm_source=rss&utm_medium=rss&utm_campaign=proiect-fiscul-va-transmite-online-actele-de-executare-catre-institutiile-de-credit,Economic,Neutral
https://www.natgeo.ro/stiinta/astronomie/23628-anunt-nasa,Stiinta & Tehnologie,Neutral
http://pemotoare.ro/touring-in-romania-aplicatie-cu-harti-offline%e2%80%a8/,Automobile,Neutral
https://www.iqool.ro/presa-scrisa-nu-va-mai-exista/,Business,Negative
http://www.rfi.ro/societate-94395-accent-pe-istorie-cursa-oua-paste-casa-alba-easter-egg-roll,Istorie,Positive
https://www.4tuning.ro/bloguri/ganduri-octanice/2016/10/07/aventuri-pe-4-roti-ep-16-un-bmw-cu-aroma-de-cacao/,Automobile,Negative
http://www.agerpres.ro/externe/2017/04/22/alegeri-prezidentiale-in-franta-votarea-a-inceput-in-teritoriile-de-peste-mari-20-13-03,Politic,Neutral
http://www.rfi.ro/dilema-veche-90313-pauza-manual-de-utilizare,IGNORE,IGNORE
http://infoub.unibuc.ro/2017/04/conducerea-universitatii-din-bucuresti-participa-la-o-intalnire-a-consortiului-universitaria-in-perioada-20-23-aprilie-la-tulcea/,Educatie,Neutral
http://www.clicksanatate.ro/Din-ce-cauza-se-formeaza-barbia-dubla_0_18112.html,Sanatate,Negative
http://www.smark.ro/articol/38431/carmen-georgescu-electrolux-romania-pasiunea-romanilor-pentru-gatit-a-facut-ca,Business,Positive
https://www.divahair.ro/frumusete/make_up/singurul-loc-unde-nu-ar-trebui-sa-aplici-fond-de-ten?utm_source=tpu.ro&utm_medium=site&utm_campaign=from-tpu,Moda & Frumusete,Positive
http://www.capital.ro/electricapeste-370-de-stalpi-au-fost-rupti-din-cauza-conditiilor.html,Social,Negative
https://www.juridice.ro/506014/anca-danilescu-s-schimbat-o-parte-din-soarta-tranzactiei-si-continutul-contractului.html,Legal,Neutral
http://www.agerpres.ro/sport/2017/04/22/tenis-fed-cup-federatia-britanica-va-face-plangere-la-itf-impotriva-lui-ilie-nastase-20-54-15,Sport,Negative
http://georgeisme.ro/evident-ca-ti-ai-pus-silicoane-pentru-tine/,IGNORE,IGNORE
https://citate.juridice.ro/?p=2908,Legal,Neutral
http://pemotoare.ro/un-nou-ghid-de-calatorii-moto-trasee-off-road-in-bosnia-hertegovina%e2%80%a8/,Automobile,Positive
http://totb.ro/cel-mai-frumos-sat-din-romania-unde-toate-casele-sunt-incondeiate/,Arta & Traditii,Positive
http://legestart.ro/taierile-de-arbori-de-pe-terenurile-agricole-eliminate-ca-infractiuni-din-codul-silvic/,Legal,Negative
http://www.agerpres.ro/economie/2017/04/26/anca-vlad-piarom-romania-este-pe-un-loc-codas-in-ue-in-privinta-implicarii-femeilor-in-viata-publica-de-pe-pozitii-de-decizie-13-09-06,Social,Negative
http://feedproxy.google.com/~r/promotor/VyzG/~3/PxKPGKnxD3M/16-km-in-5-ani-la-125-de-grade.-se-impune-o-vulcanizare-foto-16245801,Automobile,Neutral
https://www.menshealth.ro/lifestyle/concertul-secretul-tau-aduce-o-noua-premiera-in-muzica-romaneasca/,Divertisment,Positive
http://www.rostonline.ro/2017/04/scurte-lamuriri-despre-saptamina-luminata/,Religie,Neutral
http://www.agerpres.ro/sport/2017/04/26/haltere-gabriel-sincraian-suspendat-opt-ani-pentru-dopaj-13-15-53,Sport,Negative
http://www.businessmagazin.ro/arta-si-societate/lifestyle/exercitiul-simplu-care-te-scapa-de-durerile-de-spate-in-doar-2-minute-video-16245872,Sanatate,Negative
http://www.sfatulmedicului.ro/Acneea/de-ce-apare-si-cum-se-trateaza-acneeai_16062,Medical,Negative
http://infoub.unibuc.ro/2017/04/prelegerea-historical-pyrrhonism-and-the-rebuilding-of-faith-in-history-in-cadrul-seminarului-early-modern-concepts-of-history-and-practices-of-historical-writing-l/,Educatie,Neutral
http://www.businessmagazin.ro/actualitate/amenintarea-fara-precedent-a-unui-parlamentar-rus-marea-britanie-va-fi-stearsa-de-pe-harta-16245882,Politic,Negative
http://feedproxy.google.com/~r/MediafaxSport/~3/KKVkaQZgj0M/nadia-comaneci-ii-ia-apararea-lui-ilie-nastase-in-scandalul-de-la-mamaia-este-un-mare-patriot-si-uneori-spune-lucruri-pe-care-nu-ar-fi-vrut-sa-le-spuna-16244537,Sport,Negative
https://www.juridice.ro/507390/modificarea-legii-privind-unele-masuri-domeniul-asigurarii-unor-categorii-de-persoane-sistemul-public-de-pensii.html,Legal,Neutral
https://www.topfitness.ro/mancatul-seara-ingrasa/,Sanatate,Neutral
http://pemotoare.ro/2017-bmw-r1200gs-off-road-test-nou-vs-vechi/,Automobile,Negative
http://www.rfi.ro/politica-94679-jack-ma-alibaba-30-de-ani-internetul-va-provoca-schimbari-dureroase,Business,Negative
http://stiintasitehnica.com/o-enigma-intunecata/,Stiinta & Tehnologie,Neutral
http://www.sfatulmedicului.ro/Educatie-pentru-sanatate/efectele-uimitoare-ale-sexului-asupra-sanatatii_16063,Relatii & Sex,Positive
https://www.juridice.ro/507354/eliberare-din-functie-pensionare-magistrati-decrete-semnate-25-aprilie-2017.html,Legal,Neutral
http://www.profit.ro/stiri/social/decizie-la-nivel-european-vanzarea-unui-player-multimedia-care-permite-vizionarea-pe-televizor-a-filmelor-disponibile-nelegal-pe-internet-inclusiv-ca-streaming-poate-incalca-dreptul-de-autor-16928176,Business,Negative
https://www.iqool.ro/sport-natura-pentru-toti-proiectul-care-adus-impreuna-adolescenti-din-cinci-state-europene/,Sport,Positive
http://www.turismistoric.ro/palatul-westminster-principala-resedinta-a-monarhilor-angliei-medievale-si-unul-dintre-cele-mai-importante-obiecte-turistice-din-londra/,Turism & Calatorii,Neutral
http://georgeisme.ro/cat-de-subtire-e-linia-dintre-vegan-si-attention-whore/,Social,Negative
http://www.mediafax.ro/life-inedit/elton-john-a-fost-internat-la-terapie-intensiva-dupa-ce-a-contractat-o-infectie-potential-mortala-16244896,Monden,Negative
https://www.natgeo.ro/ng-traveler/23756-o-zi-cat-o-saptamana-iordania,Turism & Calatorii,Negative
http://www.identitatea.ro/tratatul-de-la-bucuresti-din-1918-sau-cum-pierdut-carpatii-si-devenit-robii-germaniei/,Istorie,Negative
http://www.formula-as.ro/2017/1262/din-lumea-necuvantatoarelor-12/cuibul-randunelelor-22174,Natura & Ecologie,Positive
http://stiintasitehnica.com/science-pack-stiinta-tehnica/,Stiinta & Tehnologie,Neutral
http://www.crestinortodox.ro/rugaciuni/rugaciunea-celui-prigonit-oameni-154609.html,Religie,Neutral
http://www.businessmagazin.ro/actualitate/cum-sa-castigi-bani-in-plus-facand-ceea-ce-te-pricepi-tu-cel-mai-bine-16245955,Business,Neutral
http://www.formula-as.ro/2017/1262/s-o-s-34/cititorii-multumesc-pentru-ajutor-22178,IGNORE,IGNORE
http://feedproxy.google.com/~r/MediafaxEconomic/~3/YuV7WsPKdmg/raspunsul-uber-la-protestul-transportatorilor-din-piata-victoriei-uber-este-un-serviciu-fiscalizat-16246861,Business,Neutral
http://www.forbes.ro/care-este-cea-mai-dorita-vacanta-romanilor-82420?utm_source=rss&utm_medium=rss&utm_campaign=care-este-cea-mai-dorita-vacanta-romanilor,Turism & Calatorii,Positive
https://www.menshealth.ro/lifestyle/5-destinatii-din-europa-unde-trebuie-sa-ajungi-neaparat-daca-vrei-o-vacanta-plina-de-aventura/,Turism & Calatorii,Positive
http://www.contributors.ro/politica-doctrine/dreapta-vs-stanga-a-murit-traiasca-castigatorii-vs-perdantii-mondializarii/,Politic,Negative
https://www.bucataras.ro/retete/bors-din-carne-de-miel-82421.html,Gastronomie,Neutral
https://www.divahair.ro/frumusete/make_up/vrei-gene-fabuloase-afla-ce-tipuri-de-pensule-pentru-rimel-sa-alegi?utm_source=tpu.ro&utm_medium=site&utm_campaign=from-tpu,Moda & Frumusete,Positive
http://www.agerpres.ro/sanatate/2017/04/26/managerul-spitalului-sfantul-pantelimon-a-fost-demis-13-17-53,Politic,Negative
http://www.contributors.ro/global-europa/dezastrele-naturale-din-moldova-%c8%99i-oportunita%c8%9bile-rela%c8%9biei-cu-ue/,Politic,Negative
https://www.natgeo.ro/dezbateri-globale/mediu/23719-o-lucrare-digitala-atrage-atentia-asupra-schimbarilor-climatice,Natura & Ecologie,Negative
http://www.clicksanatate.ro/Gingivita-poate-afecta-sanatatea-inimii_0_18156.html,Medical,Negative
https://ideipentruvacanta.ro/fantana-in-care-se-strang-intr-un-an-14-milioane-de-euro/,Turism & Calatorii,Positive
http://www.rostonline.ro/2017/04/lansare-de-carte-la-editura-rost-dulce-de-poveste-de-madalina-andreescu/,Gastronomie,Neutral
http://www.identitatea.ro/povestea-muzeului-militar-construit-fara-stirea-lui-ceausescu/,Istorie,Neutral
http://totb.ro/traditii-de-purtat-din-maramures/,Arta & Traditii,Positive
http://okmagazine.ro/royals/de-ce-nu-calareste-kate-middleton-niciodata-care-e-adevarul-de-fapt/index.html,Monden,Neutral
http://feedproxy.google.com/~r/promotor/VyzG/~3/Dp7e__4u_Ec/doi-mari-producatori-auto-din-franta-sunt-anchetati-pentru-incalcarea-normelor-emisiilor-16245448,Automobile,Negative
http://www.smark.ro/articol/38540/lidl-inaugureaza-un-magazin-in-iasi,Business,Positive
